31.196386 121.44722 1 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1963011667 121.447226333 1.83333333333 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1962163333 121.447232667 2.66666666667 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1961315 121.447239 3.5 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1960466667 121.447245333 4.33333333333 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1959618333 121.447251667 5.16666666667 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195877 121.447258 6.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1959494 121.4472198 7.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1960218 121.4471816 8.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1960942 121.4471434 9.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1961666 121.4471052 10.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.196239 121.447067 11.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.196179 121.446992941 11.2941176471 31.1963329243 121.447290643 31.1956402993 121.445963891
31.196119 121.446918882 11.5882352941 31.1963329243 121.447290643 31.1956402993 121.445963891
31.196059 121.446844824 11.8823529412 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195999 121.446770765 12.1764705882 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195939 121.446696706 12.4705882353 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195879 121.446622647 12.7647058824 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195819 121.446548588 13.0588235294 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195759 121.446474529 13.3529411765 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195699 121.446400471 13.6470588235 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195639 121.446326412 13.9411764706 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195579 121.446252353 14.2352941176 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195519 121.446178294 14.5294117647 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195459 121.446104235 14.8235294118 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195399 121.446030176 15.1176470588 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195339 121.445956118 15.4117647059 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195279 121.445882059 15.7058823529 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195219 121.445808 16.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1952551 121.4458996 16.5 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1952912 121.4459912 17.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1953273 121.4460828 17.5 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1953634 121.4461744 18.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1953995 121.446266 18.5 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1954356 121.4463576 19.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1954717 121.4464492 19.5 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1955078 121.4465408 20.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1955439 121.4466324 20.5 31.1963329243 121.447290643 31.1956402993 121.445963891
31.19558 121.446724 21.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195537973 121.446633676 21.1351351351 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1954959459 121.446543351 21.2702702703 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1954539189 121.446453027 21.4054054054 31.1963329243 121.447290643 31.1956402993 121.445963891
