31.195948 121.447525 1 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1959326 121.447432 2.0 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1959172 121.447339 3.0 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1959018 121.447246 4.0 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1958864 121.447153 5.0 31.1957091472 121.44793051 31.1963329243 121.447290643
31.195871 121.44706 6.0 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1959261429 121.447138429 6.71428571429 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1959812857 121.447216857 7.42857142857 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1960364286 121.447295286 8.14285714286 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1960915714 121.447373714 8.85714285714 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1961467143 121.447452143 9.57142857143 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1962018571 121.447530571 10.2857142857 31.1957091472 121.44793051 31.1963329243 121.447290643
31.196257 121.447609 11.0 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1962076429 121.447523429 11.3571428571 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1961582857 121.447437857 11.7142857143 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1961089286 121.447352286 12.0714285714 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1960595714 121.447266714 12.4285714286 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1960102143 121.447181143 12.7857142857 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1959608571 121.447095571 13.1428571429 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1959115 121.44701 13.5 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1958621429 121.446924429 13.8571428571 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1958127857 121.446838857 14.2142857143 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1957634286 121.446753286 14.5714285714 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1957140714 121.446667714 14.9285714286 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1956647143 121.446582143 15.2857142857 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1956153571 121.446496571 15.6428571429 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195566 121.446411 16.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195597 121.4465056 17.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195628 121.4466002 18.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195659 121.4466948 19.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.19569 121.4467894 20.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195721 121.446884 21.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1956738108 121.446795541 21.1351351351 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1956266216 121.446707081 21.2702702703 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1955794324 121.446618622 21.4054054054 31.1963329243 121.447290643 31.1956402993 121.445963891
