38,31.195881,121.446877,1
138,31.196001,121.446739,6
238,31.195969,121.447189,11
338,31.196043,121.446991,16
438,31.196125,121.446892,21
538,31.193945,121.443459,26
638,31.19372,121.442551,31
738,31.194519,121.443138,36
838,31.193495,121.442513,41
938,31.194109,121.443695,46
1038,31.192991,121.442963,51
1138,31.194231,121.442612,56
1239,31.194744,121.441628,61
1339,31.19471,121.442154,66
1439,31.19651,121.441071,71
1539,31.196234,121.441284,76
1639,31.198376,121.440262,81
1739,31.198523,121.440186,86
1839,31.199562,121.441589,91
1939,31.199713,121.441292,96
2039,31.199732,121.442978,101
2139,31.200012,121.443199,106
2239,31.199881,121.442955,111
2339,31.200598,121.443466,116
2439,31.200357,121.445091,121
2539,31.200409,121.445091,126
2639,31.200329,121.445618,131
2739,31.199455,121.445816,136
2839,31.198738,121.446274,141
2939,31.198521,121.446304,146
3039,31.196587,121.447044,151
3139,31.198879,121.44651,156
3239,31.196838,121.447624,161
3339,31.197058,121.447205,166
3439,31.196609,121.447205,171
3539,31.19474,121.448616,176
3639,31.194292,121.448479,181
3739,31.194313,121.448555,186
3839,31.193745,121.449547,191
3939,31.19453,121.449173,196
4039,31.193678,121.450264,201
4139,31.192924,121.449646,206
4239,31.192421,121.448837,211
4339,31.192366,121.448303,216
4439,31.191954,121.44561,221
4539,31.191854,121.447662,226
4639,31.191135,121.446198,231
4739,31.191023,121.446114,236
4839,31.191479,121.445511,241
4939,31.191309,121.444458,246
5039,31.190828,121.444069,251
5139,31.191494,121.444237,256
5239,31.192741,121.443115,261
5339,31.192789,121.443069,266
