35,31.196047,121.447281,1
135,31.195887,121.44722,6
235,31.196043,121.447037,11
335,31.195831,121.44693,16
435,31.196247,121.447533,21
535,31.194073,121.443527,26
635,31.194216,121.443436,31
735,31.193821,121.442657,36
835,31.193773,121.442619,41
935,31.193533,121.44342,46
1035,31.194796,121.441895,51
1135,31.193829,121.442497,56
1236,31.194731,121.441467,61
1336,31.195606,121.442322,66
1436,31.196644,121.440941,71
1536,31.196352,121.440895,76
1636,31.197992,121.440567,81
1736,31.19862,121.440102,86
1836,31.199738,121.441536,91
1936,31.199514,121.440636,96
2036,31.199745,121.442932,101
2136,31.199873,121.443291,106
2236,31.199455,121.443275,111
2336,31.200426,121.442924,116
2436,31.20055,121.445091,121
2536,31.200075,121.445107,126
2636,31.200487,121.445015,131
2736,31.199678,121.44532,136
2836,31.198959,121.445892,141
2936,31.196871,121.44635,146
3036,31.19849,121.446602,151
3136,31.197565,121.447144,156
3236,31.197474,121.447113,161
3336,31.196371,121.447113,166
3436,31.195705,121.447372,171
3536,31.194695,121.448837,176
3636,31.194784,121.448128,181
3736,31.19445,121.448479,186
3836,31.193954,121.449295,191
3936,31.194012,121.449104,196
4036,31.192991,121.450241,201
4136,31.193003,121.449814,206
4236,31.192678,121.448746,211
4336,31.192633,121.448738,216
4436,31.191809,121.445457,221
4536,31.191904,121.447395,226
4636,31.191189,121.446228,231
4736,31.191458,121.445869,236
4836,31.19125,121.445717,241
4936,31.190937,121.444557,246
5036,31.19075,121.444069,251
5136,31.191906,121.444275,256
5236,31.193045,121.442909,261
5336,31.193377,121.443169,266
