94,31.195854,121.447357,1
194,31.195736,121.447235,6
294,31.195995,121.44693,11
394,31.195795,121.446327,16
494,31.195591,121.447311,21
594,31.193924,121.443268,26
694,31.194216,121.443909,31
794,31.193645,121.442558,36
894,31.193638,121.44281,41
994,31.193716,121.44268,46
1094,31.195154,121.443909,51
1195,31.195835,121.441299,56
1295,31.195341,121.441277,61
1395,31.196627,121.441055,66
1495,31.196806,121.441223,71
1595,31.196922,121.44062,76
1695,31.197599,121.440224,81
1795,31.199766,121.441429,86
1895,31.199738,121.441238,91
1995,31.1992,121.441055,96
2095,31.199936,121.443604,101
2195,31.200071,121.443245,106
2295,31.199734,121.440865,111
2395,31.200117,121.443176,116
2495,31.199789,121.445023,121
2595,31.200495,121.445091,126
2695,31.200006,121.446022,131
2795,31.199059,121.44619,136
2895,31.199066,121.446022,141
2995,31.19935,121.446159,146
3095,31.198679,121.446571,151
3195,31.196577,121.44754,156
3295,31.196745,121.448128,161
3395,31.197037,121.447243,166
3495,31.194353,121.448357,171
3595,31.194046,121.448242,176
3695,31.194525,121.448334,181
3795,31.194374,121.448418,186
3895,31.193556,121.449532,191
3995,31.192858,121.44986,196
4095,31.19311,121.449806,201
4195,31.192675,121.449257,206
4295,31.192507,121.448433,211
4395,31.192101,121.447792,216
4495,31.191792,121.447365,221
4595,31.191694,121.447495,226
4695,31.191433,121.445389,231
4795,31.191219,121.44532,236
4895,31.191404,121.445297,241
4995,31.190907,121.444275,246
5095,31.191652,121.444016,251
5195,31.191641,121.444153,256
5295,31.192928,121.443199,261
