37,31.196003,121.447357,1
137,31.196066,121.44664,6
237,31.195841,121.446976,11
337,31.19614,121.447281,16
437,31.195395,121.44706,21
537,31.194399,121.443825,26
637,31.194246,121.443359,31
737,31.193661,121.44294,36
837,31.193544,121.442558,41
937,31.193884,121.443939,46
1037,31.193283,121.442085,51
1137,31.194565,121.441986,56
1238,31.19459,121.44178,61
1338,31.194956,121.441414,66
1438,31.196362,121.441154,71
1538,31.196749,121.440704,76
1638,31.198101,121.440056,81
1738,31.19879,121.44017,86
1838,31.199514,121.441833,91
1938,31.199501,121.44043,96
2038,31.199669,121.442719,101
2138,31.199713,121.443298,106
2238,31.199562,121.442322,111
2338,31.200768,121.443329,116
2438,31.200449,121.445175,121
2538,31.200113,121.44413,126
2638,31.200491,121.445129,131
2738,31.199371,121.445618,136
2838,31.199121,121.445854,141
2938,31.198462,121.446442,146
3038,31.196693,121.447144,151
3138,31.198624,121.446556,156
3238,31.197132,121.447571,161
3338,31.197353,121.447472,166
3438,31.196604,121.447067,171
3538,31.194574,121.448143,176
3638,31.194571,121.448303,181
3738,31.194389,121.448868,186
3838,31.193483,121.449539,191
3938,31.193762,121.449455,196
4038,31.193039,121.450409,201
4138,31.192919,121.449585,206
4238,31.192379,121.449135,211
4338,31.192688,121.448563,216
4438,31.192469,121.44574,221
4538,31.192032,121.447281,226
4638,31.190792,121.446259,231
4738,31.191595,121.445755,236
4838,31.191807,121.445763,241
4938,31.191391,121.445168,246
5038,31.191217,121.443954,251
5138,31.191648,121.444176,256
5238,31.192926,121.443016,261
5338,31.193232,121.443008,266
