57,31.195944,121.448082,1
157,31.19586,121.446922,6
257,31.196011,121.446976,11
357,31.195965,121.447487,16
457,31.195719,121.447021,21
557,31.194231,121.443901,26
657,31.193674,121.442398,31
757,31.193794,121.443123,36
857,31.193291,121.44278,41
957,31.19342,121.443329,46
1057,31.192501,121.443306,51
1158,31.195368,121.441727,56
1258,31.194351,121.441963,61
1358,31.196186,121.44162,66
1458,31.196659,121.441093,71
1558,31.196985,121.440903,76
1658,31.197557,121.440407,81
1758,31.199186,121.440712,86
1858,31.199522,121.441002,91
1958,31.199198,121.440582,96
2058,31.199875,121.443771,101
2158,31.199923,121.443321,106
2258,31.200476,121.443787,111
2358,31.200481,121.443077,116
2458,31.20076,121.444901,121
2558,31.199862,121.445442,126
2658,31.200342,121.445122,131
2758,31.199451,121.4459,136
2858,31.199785,121.446083,141
2958,31.199188,121.446053,146
3058,31.198751,121.446442,151
3158,31.198904,121.44606,156
3258,31.197212,121.447403,161
3358,31.196705,121.446648,166
3458,31.193741,121.445976,171
3558,31.195015,121.448257,176
3658,31.195072,121.44886,181
3758,31.194187,121.449356,186
3858,31.193951,121.449219,191
3958,31.193325,121.449356,196
4058,31.19351,121.449791,201
4158,31.192986,121.449875,206
4258,31.192236,121.448471,211
4358,31.19243,121.448723,216
4458,31.191795,121.44809,221
4558,31.191332,121.447075,226
4658,31.190969,121.446228,231
4758,31.191124,121.445129,236
4858,31.191166,121.445549,241
4958,31.190954,121.444908,246
5058,31.190855,121.444275,251
5158,31.191759,121.443718,256
5258,31.193144,121.442841,261
5359,31.193291,121.442215,266
