85,31.196209,121.447174,1
185,31.195658,121.44622,6
285,31.196352,121.447105,11
385,31.195705,121.446404,16
485,31.195795,121.447052,21
585,31.193953,121.443626,26
685,31.194191,121.443733,31
785,31.193617,121.442924,36
885,31.193619,121.443047,41
985,31.193819,121.442795,46
1085,31.194639,121.443909,51
1186,31.194654,121.441818,56
1286,31.194565,121.441574,61
1386,31.196758,121.440819,66
1486,31.196787,121.440742,71
1586,31.196686,121.440651,76
1686,31.197685,121.440117,81
1786,31.199108,121.44104,86
1886,31.199755,121.441444,91
1986,31.199522,121.441315,96
2086,31.199635,121.442352,101
2186,31.199886,121.442337,106
2286,31.199606,121.443565,111
2386,31.200493,121.443748,116
2486,31.199831,121.444817,121
2586,31.200167,121.445175,126
2686,31.199984,121.446487,131
2786,31.199516,121.446045,136
2886,31.199423,121.446045,141
2986,31.198158,121.446342,146
3086,31.198742,121.446686,151
3186,31.198698,121.44648,156
3286,31.196722,121.447136,161
3386,31.196901,121.447159,166
3486,31.194738,121.447968,171
3586,31.194614,121.448059,176
3686,31.194298,121.448929,181
3786,31.194706,121.448776,186
3886,31.193796,121.449486,191
3986,31.193558,121.449196,196
4086,31.193058,121.449326,201
4186,31.192766,121.449654,206
4286,31.192055,121.44825,211
4386,31.193127,121.447861,216
4486,31.191944,121.44751,221
4586,31.191631,121.44725,226
4686,31.191038,121.446976,231
4786,31.191273,121.446106,236
4886,31.19108,121.446236,241
4986,31.191479,121.444466,246
5086,31.191788,121.444153,251
5186,31.191675,121.444321,256
5286,31.192684,121.443199,261
