64,31.195944,121.44706,1
164,31.195745,121.447205,6
264,31.196156,121.447304,11
364,31.196016,121.446884,16
464,31.195683,121.446861,21
564,31.194201,121.443779,26
664,31.193768,121.44239,31
764,31.193825,121.443161,36
864,31.193302,121.442436,41
964,31.193438,121.443344,46
1064,31.195242,121.443939,51
1165,31.194347,121.442154,56
1265,31.194878,121.441368,61
1365,31.194687,121.441902,66
1465,31.196629,121.440765,71
1565,31.197395,121.440865,76
1665,31.197672,121.440315,81
1765,31.198874,121.440521,86
1865,31.200012,121.441338,91
1965,31.199749,121.441238,96
2065,31.199778,121.443275,101
2165,31.200115,121.443138,106
2265,31.200212,121.444069,111
2365,31.200777,121.443283,116
2465,31.200321,121.445068,121
2565,31.200592,121.44519,126
2665,31.200359,121.445534,131
2765,31.199123,121.445938,136
2865,31.198809,121.445808,141
2965,31.19812,121.446678,146
3065,31.195869,121.447388,151
3165,31.197676,121.447075,156
3265,31.198143,121.446793,161
3365,31.196115,121.447281,166
3465,31.195257,121.448029,171
3565,31.19442,121.448135,176
3665,31.194548,121.449036,181
3765,31.194637,121.448517,186
3865,31.193962,121.449341,191
3965,31.193779,121.44912,196
4065,31.192799,121.449989,201
4165,31.192862,121.450005,206
4265,31.192484,121.44873,211
4365,31.191986,121.448074,216
4465,31.191814,121.448082,221
4565,31.191999,121.448051,226
4665,31.191105,121.445251,231
4765,31.191637,121.445969,236
4865,31.191196,121.445381,241
4965,31.190815,121.444786,246
5065,31.190723,121.443642,251
5165,31.191622,121.443687,256
5265,31.193304,121.442818,261
5366,31.193392,121.443588,266
