92,31.19595,121.446907,1
192,31.195883,121.447182,6
292,31.196117,121.446724,11
392,31.195477,121.44606,16
492,31.196314,121.446442,21
592,31.19449,121.443542,26
692,31.193974,121.443443,31
792,31.193344,121.442467,36
892,31.193516,121.443092,41
992,31.193758,121.443169,46
1092,31.195578,121.443405,51
1193,31.19458,121.44191,56
1293,31.196213,121.441216,61
1393,31.196566,121.441086,66
1493,31.196569,121.441048,71
1593,31.197474,121.440536,76
1693,31.197691,121.440804,81
1793,31.199667,121.441483,86
1893,31.199772,121.441086,91
1993,31.199699,121.441345,96
2093,31.199797,121.443359,101
2193,31.200087,121.442749,106
2293,31.19945,121.441193,111
2393,31.200397,121.443352,116
2493,31.200144,121.444733,121
2593,31.200409,121.445473,126
2693,31.200188,121.445793,131
2793,31.199011,121.446159,136
2893,31.19948,121.445877,141
2993,31.199474,121.446007,146
3093,31.198587,121.446671,151
3193,31.196711,121.446907,156
3293,31.196402,121.446968,161
3393,31.195969,121.447418,166
3493,31.195013,121.447861,171
3593,31.194668,121.44912,176
3693,31.194674,121.449028,181
3793,31.195042,121.448814,186
3893,31.193178,121.450089,191
3993,31.193832,121.449196,196
4093,31.193588,121.449394,201
4193,31.192591,121.449066,206
4293,31.192402,121.448578,211
4393,31.192802,121.44783,216
4493,31.191553,121.447304,221
4593,31.191626,121.447083,226
4693,31.191082,121.445732,231
4793,31.191544,121.445503,236
4893,31.191416,121.446236,241
4993,31.191341,121.444336,246
5093,31.191191,121.443871,251
5193,31.191597,121.444328,256
5293,31.192749,121.443275,261
