21,31.19656,121.447968,1
121,31.196262,121.447762,6
221,31.195835,121.447624,11
321,31.196123,121.447075,16
421,31.195761,121.447037,21
521,31.194559,121.443993,26
621,31.194418,121.444611,31
721,31.193705,121.443153,36
821,31.193535,121.442924,41
921,31.193306,121.443245,46
1021,31.193468,121.443359,51
1121,31.194401,121.442322,56
1222,31.194878,121.441414,61
1322,31.194637,121.442047,66
1422,31.196795,121.44075,71
1522,31.196423,121.441185,76
1622,31.197584,121.440392,81
1722,31.199219,121.440247,86
1822,31.19968,121.441406,91
1922,31.199635,121.440933,96
2022,31.199812,121.442474,101
2122,31.200277,121.443596,106
2222,31.200064,121.443161,111
2322,31.200111,121.44294,116
2422,31.200537,121.443802,121
2522,31.200569,121.444916,126
2622,31.20046,121.445274,131
2722,31.199453,121.445694,136
2822,31.198645,121.446426,141
2922,31.199039,121.446175,146
3022,31.198097,121.446999,151
3122,31.198545,121.446945,156
3222,31.197821,121.446877,161
3322,31.196903,121.447968,166
3422,31.196913,121.447388,171
3522,31.195349,121.448097,176
3622,31.194077,121.448441,181
3722,31.194223,121.449158,186
3822,31.194017,121.449341,191
3922,31.193018,121.449463,196
4022,31.193443,121.449585,201
4122,31.193096,121.449707,206
4222,31.192272,121.44915,211
4322,31.192278,121.448784,216
4422,31.191683,121.448181,221
4522,31.191761,121.447319,226
4622,31.191223,121.44635,231
4722,31.191425,121.446037,236
4822,31.191208,121.445374,241
4922,31.191051,121.446091,246
5022,31.191414,121.444275,251
5122,31.191545,121.443886,256
5222,31.191887,121.443321,261
5322,31.193268,121.442818,266
