23,31.196381,121.447334,1
123,31.196144,121.447197,6
223,31.196182,121.447395,11
323,31.196489,121.447029,16
423,31.195292,121.44619,21
523,31.194353,121.444054,26
623,31.193909,121.443329,31
723,31.193859,121.443207,36
823,31.194035,121.44278,41
923,31.193256,121.443092,46
1023,31.193327,121.442421,51
1123,31.194435,121.442116,56
1224,31.194506,121.441658,61
1324,31.195583,121.442657,66
1424,31.196665,121.441032,71
1524,31.196552,121.441109,76
1624,31.198925,121.440392,81
1724,31.198614,121.439758,86
1824,31.199774,121.441559,91
1924,31.19985,121.440353,96
2024,31.199883,121.442207,101
2124,31.20009,121.443245,106
2224,31.200333,121.443726,111
2324,31.200201,121.442497,116
2424,31.200548,121.443886,121
2524,31.200117,121.445015,126
2624,31.200838,121.44532,131
2724,31.198885,121.446037,136
2824,31.198503,121.446327,141
2924,31.198431,121.446594,146
3024,31.198702,121.446411,151
3124,31.198942,121.446625,156
3224,31.197432,121.447121,161
3324,31.196426,121.447662,166
3424,31.195728,121.447029,171
3524,31.194695,121.448364,176
3624,31.19482,121.448898,181
3724,31.193872,121.449432,186
3824,31.194597,121.449677,191
3924,31.193439,121.448524,196
4024,31.192839,121.449768,201
4124,31.194223,121.449532,206
4224,31.192636,121.44841,211
4324,31.191973,121.448532,216
4424,31.191778,121.448067,221
4524,31.191717,121.447685,226
4624,31.191395,121.446304,231
4724,31.191088,121.445213,236
4824,31.19178,121.445503,241
4924,31.19105,121.446213,246
5024,31.190746,121.444328,251
5124,31.191528,121.443825,256
5224,31.192225,121.443405,261
5324,31.193182,121.442978,266
