20,31.1961,121.446953,1
120,31.195768,121.447441,6
220,31.195877,121.446899,11
320,31.195627,121.446541,16
420,31.196135,121.447296,21
520,31.194313,121.444359,26
620,31.194681,121.444359,31
720,31.194374,121.44397,36
820,31.193806,121.442513,41
920,31.19331,121.443222,46
1020,31.194174,121.44371,51
1120,31.194319,121.442581,56
1221,31.194265,121.441803,61
1321,31.195293,121.442276,66
1421,31.196568,121.440994,71
1521,31.196487,121.440926,76
1621,31.196991,121.4412,81
1721,31.199234,121.440102,86
1821,31.199665,121.441307,91
1921,31.199484,121.441223,96
2021,31.199697,121.44236,101
2121,31.200058,121.443649,106
2221,31.200514,121.443405,111
2321,31.200083,121.442497,116
2421,31.200781,121.444176,121
2521,31.200573,121.444855,126
2621,31.200521,121.445,131
2721,31.199345,121.4459,136
2821,31.198362,121.446579,141
2921,31.199602,121.445717,146
3021,31.198772,121.446281,151
3121,31.197336,121.447128,156
3221,31.198751,121.44693,161
3321,31.196457,121.447723,166
3421,31.196201,121.447716,171
3521,31.194841,121.448441,176
3621,31.19438,121.448814,181
3721,31.194637,121.449287,186
3821,31.194761,121.448647,191
3921,31.193367,121.449486,196
4021,31.193497,121.450409,201
4121,31.192869,121.449722,206
4221,31.192482,121.448578,211
4321,31.192434,121.448547,216
4421,31.191683,121.448181,221
4521,31.191679,121.447693,226
4621,31.191187,121.446243,231
4721,31.191122,121.445534,236
4821,31.191202,121.445808,241
4921,31.190897,121.445702,246
5021,31.191298,121.444412,251
5121,31.191616,121.443756,256
5221,31.192379,121.443298,261
5321,31.193378,121.442986,266
