98,31.195868,121.447121,1
198,31.195658,121.44677,6
298,31.19614,121.446922,11
398,31.195541,121.446732,16
498,31.195217,121.445816,21
598,31.193758,121.443398,26
698,31.194069,121.443306,31
798,31.193874,121.442703,36
898,31.193541,121.443283,41
998,31.193766,121.442825,46
1098,31.196888,121.44249,51
1199,31.194611,121.44178,56
1299,31.19475,121.441475,61
1399,31.196814,121.440903,66
1499,31.196659,121.440941,71
1599,31.196827,121.440613,76
1699,31.197746,121.440666,81
1799,31.199667,121.441772,86
1899,31.199886,121.441429,91
1999,31.199646,121.441841,96
2099,31.200035,121.443268,101
2199,31.199902,121.443542,106
2299,31.199848,121.441269,111
2399,31.200174,121.443199,116
2499,31.200396,121.445129,121
2599,31.200647,121.444992,126
2699,31.200108,121.445724,131
2799,31.199091,121.445778,136
2899,31.198812,121.445808,141
2999,31.198198,121.446564,146
3099,31.197609,121.447006,151
3199,31.197044,121.44696,156
3299,31.197672,121.447563,161
3399,31.196932,121.447746,166
3499,31.195227,121.448586,171
3599,31.194584,121.448906,176
3699,31.194304,121.449699,181
3799,31.194204,121.448837,186
3899,31.19383,121.449883,191
3999,31.193789,121.450142,196
4099,31.193184,121.45018,201
4199,31.192879,121.448799,206
4299,31.192562,121.44838,211
4399,31.19141,121.448219,216
4499,31.191849,121.447807,221
4599,31.191286,121.447479,226
4699,31.191265,121.445442,231
4799,31.190968,121.446022,236
4899,31.191908,121.446434,241
4999,31.190971,121.443573,246
5099,31.19154,121.443878,251
5199,31.19161,121.444275,256
5299,31.192554,121.443298,261
