40,31.196215,121.447296,1
140,31.19599,121.447197,6
240,31.196392,121.447502,11
340,31.196089,121.447098,16
440,31.195566,121.446899,21
540,31.194771,121.444275,26
640,31.194317,121.443695,31
740,31.194141,121.443657,36
840,31.193317,121.442406,41
940,31.193445,121.443283,46
1040,31.192574,121.443031,51
1140,31.194233,121.443199,56
1241,31.194832,121.441544,61
1341,31.195417,121.442207,66
1441,31.196821,121.441048,71
1541,31.197319,121.439926,76
1641,31.197206,121.44014,81
1741,31.198895,121.440186,86
1841,31.199766,121.441841,91
1941,31.199734,121.441177,96
2041,31.19977,121.443024,101
2141,31.200136,121.443291,106
2241,31.199789,121.443275,111
2341,31.200233,121.442513,116
2441,31.200598,121.444717,121
2541,31.200777,121.445129,126
2641,31.20034,121.445084,131
2741,31.199417,121.445732,136
2841,31.19886,121.44593,141
2941,31.198862,121.446075,146
3041,31.197384,121.446587,151
3141,31.19762,121.446785,156
3241,31.19696,121.446915,161
3341,31.197212,121.447075,166
3441,31.196941,121.447258,171
3541,31.194473,121.448402,176
3641,31.194967,121.448303,181
3741,31.194218,121.44873,186
3841,31.19372,121.449471,191
3941,31.193726,121.449585,196
4041,31.193731,121.449768,201
4141,31.192606,121.449158,206
4241,31.192402,121.448341,211
4341,31.191736,121.44857,216
4441,31.192045,121.446121,221
4541,31.191914,121.447426,226
4641,31.191458,121.445717,231
4741,31.191185,121.446037,236
4841,31.191099,121.44577,241
4941,31.190928,121.445335,246
5041,31.191219,121.443977,251
5141,31.191647,121.444321,256
5241,31.19286,121.442879,261
5341,31.193459,121.44294,266
