16,31.197166,121.447556,1
116,31.195993,121.446877,6
216,31.195728,121.446289,11
316,31.195591,121.445587,16
416,31.196039,121.447449,21
516,31.194561,121.444984,26
616,31.193933,121.443443,31
716,31.193785,121.442917,36
816,31.194141,121.442932,41
916,31.193298,121.442833,46
1016,31.194077,121.443512,51
1116,31.193361,121.442986,56
1217,31.19471,121.441315,61
1317,31.196152,121.441528,66
1417,31.196611,121.441086,71
1517,31.196524,121.440933,76
1617,31.197868,121.440681,81
1717,31.198444,121.440445,86
1817,31.199623,121.441643,91
1917,31.199619,121.441208,96
2017,31.199802,121.442619,101
2117,31.200354,121.444061,106
2217,31.199814,121.443016,111
2317,31.200327,121.442726,116
2417,31.200123,121.442429,121
2517,31.20035,121.444595,126
2617,31.200825,121.445015,131
2717,31.199724,121.445877,136
2817,31.198147,121.445717,141
2917,31.198471,121.446419,146
3017,31.198931,121.446274,151
3117,31.197424,121.44709,156
3217,31.196505,121.446945,161
3317,31.196514,121.447212,166
3417,31.197317,121.447365,171
3517,31.195141,121.448219,176
3617,31.195076,121.448761,181
3717,31.194126,121.44928,186
3817,31.194265,121.449104,191
3917,31.193846,121.448944,196
4017,31.193075,121.45002,201
4117,31.193659,121.44957,206
4217,31.192804,121.448196,211
4317,31.192682,121.44838,216
4417,31.192308,121.448601,221
4517,31.192015,121.447525,226
4617,31.191599,121.446655,231
4717,31.191114,121.446495,236
4817,31.19101,121.446014,241
4917,31.191538,121.445389,246
5017,31.190704,121.444489,251
5117,31.191532,121.444183,256
5217,31.192156,121.443642,261
5317,31.192841,121.443176,266
