9,31.197187,121.447746,1
109,31.19602,121.447205,6
209,31.195938,121.447105,11
309,31.196196,121.4468,16
409,31.196104,121.446823,21
509,31.19495,121.445755,26
609,31.194096,121.443657,31
709,31.194157,121.443123,36
809,31.193626,121.442619,41
909,31.19381,121.442635,46
1009,31.193584,121.44313,51
1109,31.192507,121.442657,56
1210,31.194336,121.441689,61
1310,31.195675,121.442284,66
1410,31.196428,121.4412,71
1510,31.196657,121.440857,76
1610,31.197292,121.440453,81
1710,31.19824,121.439919,86
1810,31.199633,121.441589,91
1910,31.199287,121.440773,96
2010,31.199587,121.442635,101
2110,31.200064,121.443115,106
2210,31.199968,121.443428,111
2310,31.200413,121.442764,116
2410,31.200148,121.442871,121
2510,31.199945,121.444939,126
2610,31.200672,121.445129,131
2710,31.20002,121.445633,136
2810,31.198971,121.446121,141
2910,31.197948,121.446327,146
3010,31.198978,121.446098,151
3110,31.197649,121.447235,156
3210,31.196234,121.446968,161
3310,31.196432,121.447762,166
3410,31.196077,121.4478,171
3510,31.195423,121.448212,176
3610,31.194654,121.448654,181
3710,31.193901,121.448898,186
3810,31.194828,121.449013,191
3910,31.192886,121.449821,196
4010,31.193201,121.45018,201
4110,31.193419,121.449432,206
4210,31.193384,121.449074,211
4310,31.192472,121.448471,216
4410,31.191874,121.447929,221
4510,31.191914,121.447708,226
4610,31.191454,121.44722,231
4710,31.191242,121.445946,236
4810,31.191406,121.444778,241
4910,31.191528,121.44622,246
5010,31.191051,121.444099,251
5110,31.191469,121.444298,256
5210,31.191738,121.443474,261
5310,31.192841,121.44355,266
