47,31.196161,121.447304,1
147,31.196024,121.447563,6
247,31.196095,121.447197,11
347,31.196321,121.446922,16
447,31.195963,121.447495,21
547,31.194057,121.443878,26
647,31.193903,121.443336,31
747,31.194059,121.443573,36
847,31.193472,121.442482,41
947,31.19379,121.443863,46
1047,31.19297,121.44278,51
1148,31.196198,121.441299,56
1248,31.194679,121.441528,61
1348,31.195505,121.442253,66
1448,31.196886,121.44104,71
1548,31.19677,121.440605,76
1648,31.19805,121.440269,81
1748,31.199018,121.440308,86
1848,31.199743,121.441246,91
1948,31.19956,121.441429,96
2048,31.199739,121.442444,101
2148,31.200077,121.443382,106
2248,31.199781,121.442902,111
2348,31.200018,121.442787,116
2448,31.200499,121.445122,121
2548,31.20059,121.445221,126
2648,31.200506,121.445053,131
2748,31.199387,121.445847,136
2848,31.199425,121.446075,141
2948,31.198977,121.445961,146
3048,31.196852,121.446808,151
3148,31.197006,121.447449,156
3248,31.196383,121.44651,161
3348,31.196514,121.447777,166
3448,31.194162,121.446037,171
3548,31.194408,121.448288,176
3648,31.194229,121.449074,181
3748,31.194267,121.448822,186
3848,31.193712,121.449303,191
3948,31.193903,121.449242,196
4048,31.193907,121.449768,201
4148,31.193121,121.449966,206
4248,31.19157,121.448692,211
4348,31.192348,121.448318,216
4448,31.191965,121.447983,221
4548,31.191803,121.446228,226
4648,31.191055,121.446083,231
4748,31.191408,121.445915,236
4848,31.191055,121.445648,241
4948,31.191193,121.444916,246
5048,31.191206,121.443703,251
5148,31.191839,121.443787,256
5248,31.19276,121.442924,261
5348,31.193203,121.442574,266
