49,31.196241,121.447365,1
149,31.195803,121.446335,6
249,31.195967,121.447075,11
349,31.195778,121.446114,16
449,31.196491,121.447563,21
549,31.19425,121.443161,26
649,31.194042,121.443604,31
749,31.194017,121.443291,36
849,31.193254,121.442451,41
949,31.193943,121.443588,46
1049,31.192688,121.443062,51
1150,31.196503,121.441277,56
1250,31.194557,121.441811,61
1350,31.195515,121.442261,66
1450,31.196648,121.440895,71
1550,31.196779,121.440544,76
1650,31.197882,121.44014,81
1750,31.198711,121.440033,86
1850,31.199783,121.441635,91
1950,31.199413,121.441307,96
2050,31.199646,121.442802,101
2150,31.199921,121.443512,106
2250,31.200041,121.443275,111
2350,31.2003,121.442802,116
2450,31.20075,121.444778,121
2550,31.200762,121.445221,126
2650,31.20051,121.44516,131
2750,31.199398,121.445938,136
2850,31.198988,121.446251,141
2950,31.198231,121.446075,146
3050,31.197863,121.446648,151
3150,31.197445,121.447044,156
3250,31.195915,121.447548,161
3350,31.19618,121.447945,166
3450,31.193966,121.446579,171
3550,31.194817,121.44809,176
3650,31.194578,121.448479,181
3750,31.194536,121.449417,186
3850,31.193874,121.449348,191
3950,31.193306,121.4496,196
4050,31.193529,121.450417,201
4150,31.19315,121.450188,206
4250,31.191998,121.448853,211
4350,31.192747,121.448334,216
4450,31.191969,121.448181,221
4550,31.191475,121.445694,226
4650,31.191313,121.446404,231
4750,31.191572,121.446121,236
4850,31.191088,121.446022,241
4950,31.190987,121.444298,246
5050,31.191267,121.444038,251
5150,31.191713,121.44416,256
5250,31.192823,121.442833,261
5350,31.193333,121.443069,266
