13,31.197489,121.447945,1
113,31.196028,121.447372,6
213,31.195623,121.446762,11
313,31.196037,121.446892,16
413,31.196047,121.44632,21
513,31.195795,121.446861,26
613,31.194252,121.443642,31
713,31.193733,121.443077,36
813,31.193727,121.442688,41
913,31.193663,121.443329,46
1013,31.193207,121.443253,51
1113,31.192356,121.442711,56
1214,31.194706,121.441895,61
1314,31.195311,121.441765,66
1414,31.196644,121.441109,71
1514,31.196976,121.440704,76
1614,31.196709,121.441078,81
1714,31.198696,121.440079,86
1814,31.199554,121.441986,91
1914,31.199348,121.440781,96
2014,31.199688,121.442848,101
2114,31.199722,121.443672,106
2214,31.19968,121.44342,111
2314,31.200617,121.442902,116
2414,31.200382,121.443619,121
2514,31.200508,121.444519,126
2614,31.200821,121.444534,131
2714,31.19948,121.445801,136
2814,31.198883,121.446068,141
2914,31.198818,121.446747,146
3014,31.198217,121.446526,151
3114,31.198198,121.446365,156
3214,31.197538,121.446892,161
3314,31.197042,121.446808,166
3414,31.196611,121.447083,171
3514,31.195595,121.448212,176
3614,31.194778,121.448479,181
3714,31.194651,121.44841,186
3814,31.194416,121.448631,191
3914,31.194181,121.448875,196
4014,31.192822,121.44957,201
4114,31.192972,121.449898,206
4214,31.192415,121.448685,211
4314,31.192499,121.448227,216
4414,31.192106,121.448265,221
4514,31.191582,121.447464,226
4614,31.191841,121.4478,231
4714,31.191298,121.446129,236
4814,31.191046,121.44635,241
4914,31.191246,121.445496,246
5014,31.190784,121.443748,251
5114,31.191494,121.443794,256
5214,31.191923,121.443466,261
5314,31.192982,121.443443,266
