31.196779 121.447067 1 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1966914 121.4470838 1.33333333333 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1966038 121.4471006 1.66666666667 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1965162 121.4471174 2.0 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1964286 121.4471342 2.33333333333 31.1957091472 121.44793051 31.1963329243 121.447290643
31.196341 121.447151 2.66666666667 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1962534 121.4471678 3.0 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1961658 121.4471846 3.33333333333 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1960782 121.4472014 3.66666666667 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1959906 121.4472182 4.0 31.1957091472 121.44793051 31.1963329243 121.447290643
31.195903 121.447235 4.33333333333 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1958154 121.4472518 4.66666666667 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1957278 121.4472686 5.0 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1956402 121.4472854 5.33333333333 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1955526 121.4473022 5.66666666667 31.1957091472 121.44793051 31.1963329243 121.447290643
31.195465 121.447319 6.0 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1955445 121.447324167 6.83333333333 31.1957091472 121.44793051 31.1963329243 121.447290643
31.195624 121.447329333 7.66666666667 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1957035 121.4473345 8.5 31.1957091472 121.44793051 31.1963329243 121.447290643
31.195783 121.447339667 9.33333333333 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1958625 121.447344833 10.1666666667 31.1957091472 121.44793051 31.1963329243 121.447290643
31.195942 121.44735 11.0 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1960126667 121.447288667 12.6666666667 31.1957091472 121.44793051 31.1963329243 121.447290643
31.1960833333 121.447227333 14.3333333333 31.1963329243 121.447290643 31.1956402993 121.445963891
31.196154 121.447166 16.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1961001667 121.447084667 16.8333333333 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1960463333 121.447003333 17.6666666667 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1959925 121.446922 18.5 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1959386667 121.446840667 19.3333333333 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1958848333 121.446759333 20.1666666667 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195831 121.446678 21.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1957902 121.446765 22.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1957494 121.446852 23.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1957086 121.446939 24.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1956678 121.447026 25.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195627 121.447113 26.0 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1955870976 121.447021073 26.1219512195 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1955471951 121.446929146 26.243902439 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1955072927 121.44683722 26.3658536585 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1954673902 121.446745293 26.487804878 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1954274878 121.446653366 26.6097560976 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1953875854 121.446561439 26.7317073171 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1953476829 121.446469512 26.8536585366 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1953077805 121.446377585 26.9756097561 31.1963329243 121.447290643 31.1956402993 121.445963891
31.195267878 121.446285659 27.0975609756 31.1963329243 121.447290643 31.1956402993 121.445963891
31.1952279756 121.446193732 27.2195121951 31.1956402993 121.445963891 31.1951375649 121.445421144
31.1951880732 121.446101805 27.3414634146 31.1956402993 121.445963891 31.1951375649 121.445421144
31.1951481707 121.446009878 27.4634146341 31.1956402993 121.445963891 31.1951375649 121.445421144
31.1951082683 121.445917951 27.5853658537 31.1956402993 121.445963891 31.1951375649 121.445421144
31.1950683659 121.445826024 27.7073170732 31.1956402993 121.445963891 31.1951375649 121.445421144
31.1950284634 121.445734098 27.8292682927 31.1956402993 121.445963891 31.1951375649 121.445421144
31.194988561 121.445642171 27.9512195122 31.1951375649 121.445421144 31.1947685372 121.444745034
31.1949486585 121.445550244 28.0731707317 31.1951375649 121.445421144 31.1947685372 121.444745034
31.1949087561 121.445458317 28.1951219512 31.1951375649 121.445421144 31.1947685372 121.444745034
31.1948688537 121.44536639 28.3170731707 31.1951375649 121.445421144 31.1947685372 121.444745034
31.1948289512 121.445274463 28.4390243902 31.1951375649 121.445421144 31.1947685372 121.444745034
31.1947890488 121.445182537 28.5609756098 31.1951375649 121.445421144 31.1947685372 121.444745034
31.1947491463 121.44509061 28.6829268293 31.1951375649 121.445421144 31.1947685372 121.444745034
31.1947092439 121.444998683 28.8048780488 31.1951375649 121.445421144 31.1947685372 121.444745034
31.1946693415 121.444906756 28.9268292683 31.1951375649 121.445421144 31.1947685372 121.444745034
31.194629439 121.444814829 29.0487804878 31.1947685372 121.444745034 31.193980295 121.442973875
31.1945895366 121.444722902 29.1707317073 31.1947685372 121.444745034 31.193980295 121.442973875
31.1945496341 121.444630976 29.2926829268 31.1947685372 121.444745034 31.193980295 121.442973875
31.1945097317 121.444539049 29.4146341463 31.1947685372 121.444745034 31.193980295 121.442973875
31.1944698293 121.444447122 29.5365853659 31.1947685372 121.444745034 31.193980295 121.442973875
31.1944299268 121.444355195 29.6585365854 31.1947685372 121.444745034 31.193980295 121.442973875
31.1943900244 121.444263268 29.7804878049 31.1947685372 121.444745034 31.193980295 121.442973875
31.194350122 121.444171341 29.9024390244 31.1947685372 121.444745034 31.193980295 121.442973875
31.1943102195 121.444079415 30.0243902439 31.1947685372 121.444745034 31.193980295 121.442973875
31.1942703171 121.443987488 30.1463414634 31.1947685372 121.444745034 31.193980295 121.442973875
31.1942304146 121.443895561 30.2682926829 31.1947685372 121.444745034 31.193980295 121.442973875
31.1941905122 121.443803634 30.3902439024 31.1947685372 121.444745034 31.193980295 121.442973875
